PSMILES,Tg
[*]c1cc(CCOCCOC)c([*])[nH]1,230.15
[*]c1cc(CCOc2ccc(/N=N/c3ccc(C#N)cc3)cc2)c([*])s1,346.15
[*]c1cc(Cl)c(OC(=O)CCCCC(=O)Oc2c(Cl)cc(C([*])(C)C)cc2Cl)c(Cl)c1,373.15
[*]c1cc(Cl)c(OC(=O)Oc2c(Cl)cc(C([*])(C)C)cc2Cl)c(Cl)c1,500.15
[*]c1cc(Cl)c(OC(=O)c2ccc(OCCCCCCCCCCOc3ccc(C(=O)Oc4c(Cl)cc(C([*])(C)C)cc4Cl)cc3)cc2)c(Cl)c1,413.15
[*]c1cc(Cl)c(OC2=C(Cl)C(=O)N(c3ccc(Cc4ccc(N5C(=O)C(Cl)=C(c6c(Cl)cc(C([*])(C)C)cc6Cl)C5=O)cc4)cc3)C2=O)c(Cl)c1,473.15
[*]c1cc(Cl)c(OCC(O)COc2c(Cl)cc(C([*])(C)C)cc2Cl)c(Cl)c1,408.15
[*]c1cc(N2C(=O)C(=O)N(c3ccc(CCc4ccccc4N4C(=O)C(=O)N([*])C4=O)cc3)C2=O)ccc1C,528.15
[*]c1cc(N2C(=O)c3cc(Cl)c(C(=O)c4cc5c(cc4Cl)C(=O)N([*])C5=O)cc3C2=O)cc(C(C)(C)C)c1,563.15
[*]c1cc(N2C(=O)c3ccc(C(=O)Nc4ccc(Cc5ccc(NC(=O)c6ccc7c(c6)C(=O)N([*])C7=O)c(C)c5)cc4C)cc3C2=O)ccc1/N=N/c1ccc(C)cc1,530.15
[*]c1cc(N2C(=O)c3ccc(C(=O)Nc4ccc(Cc5ccc(NC(=O)c6ccc7c(c6)C(=O)N([*])C7=O)cc5)cc4)cc3C2=O)ccc1/N=N/c1ccc(C)cc1,541.15
[*]c1cc(N2C(=O)c3ccc(C(=O)Nc4ccc(Oc5ccc(C6(c7ccc(Oc8ccc(NC(=O)c9ccc%10c(c9)C(=O)N([*])C%10=O)cc8)cc7)NC(=O)c7ccccc76)cc5)cc4)cc3C2=O)ccc1C,588.15
[*]c1cc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)c(C)cc1C,578.15
[*]c1cc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)ccc1CP(=O)(OCC)OCC,491.15
[*]c1cc(OC)c(OC(=O)CCCCCCCCC(=O)Oc2c(OC)cc([*])cc2OC)c(OC)c1,367.15
[*]c1cc(OC)c(OC(=O)c2cccc(C(=O)Oc3c(OC)cc([*])cc3OC)c2)c(OC)c1,525.15
[*]c1cc(OCCCC)c([*])cc1OCCCC,310.15
[*]c1cc(OCCCC)cc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)c1,517.15
[*]c1cc(OCCCC)cc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N([*])C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)c1,519.15
[*]c1cc(OCCCC)cc(N2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)c1,510.15
[*]c1cc(OCCCCCCCC)cc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)c1,468.15
[*]c1cc(OCCCCCCCC)cc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N([*])C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)c1,468.15
[*]c1cc(OCCCCCCCC)cc(N2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)c1,458.15
[*]c1cc(OCCCCCCCCCCCC)cc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)c1,455.15
[*]c1cc(OCCCCCCCCCCCC)cc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N([*])C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)c1,438.15
[*]c1cc(OCCCCCCCCCCCC)cc(N2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)c1,435.15
[*]c1cc(OCCCCCCCCCCCCCCCC)cc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)c1,452.15
[*]c1cc(OCCCCCCCCCCCCCCCC)cc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N([*])C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)c1,434.15
[*]c1cc(OCCCCCCCCCCCCCCCC)cc(N2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)c1,432.15
[*]c1cc(OCCN(CC)c2ccc(/N=N/c3ccc([N+](=O)[O-])cc3)cc2)cc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N([*])C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)c1,483.15
[*]c1cc(SCCCCCC)c([*])s1,305.15
[*]c1cc(SCCCCCCCCCCCC)c([*])s1,306.15
[*]c1cc([*])cc(-c2nc3ccccc3o2)c1,523.15
[*]c1cc2c(OCC(CC)CCCC)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(OCC(CC)CCCC)c2s1,313.15
[*]c1cc2c(cc1-c1ccc(C(C)(C)C)cc1)C(=O)N(c1ccc(C(c3ccc(N4C(=O)c5cc([*])c(-c6ccc(C(C)(C)C)cc6)cc5C4=O)cc3)(C(F)(F)F)C(F)(F)F)cc1)C2=O,654.15
[*]c1cc2c(cc1-c1ccc(C(C)(C)C)cc1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5cc([*])c(-c6ccc(C(C)(C)C)cc6)cc5C4=O)cc3)cc1)C2=O,633.15
[*]c1cc2c(cc1-c1ccc(C(C)(C)C)cc1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5cc([*])c(-c6ccc(C(C)(C)C)cc6)cc5C4=O)cc3)cc1)C2=O,643.15
[*]c1cc2c(cc1-c1ccc([Si](C)(C)C)cc1)C(=O)N(c1ccc(C(c3ccc(N4C(=O)c5cc([*])c(-c6ccc([Si](C)(C)C)cc6)cc5C4=O)cc3)(C(F)(F)F)C(F)(F)F)cc1)C2=O,638.15
[*]c1cc2c(cc1-c1ccc([Si](C)(C)C)cc1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5cc([*])c(-c6ccc([Si](C)(C)C)cc6)cc5C4=O)cc3)cc1)C2=O,621.15
[*]c1cc2c(cc1-c1ccc([Si](C)(C)C)cc1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5cc([*])c(-c6ccc([Si](C)(C)C)cc6)cc5C4=O)cc3)cc1)C2=O,621.15
[*]c1cc2c(cc1C)-c1cc(C)c(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc1S2(=O)=O,763.15
[*]c1cc2c(s1)c1sc(-c3sc(-c4ccc(-c5cc(CCCCCC)c([*])s5)c5nsnc45)cc3CCCCCC)cc1n2CC(CC)CCCC,363.15
[*]c1ccc(-c2c(-c3ccc(-c4ccccc4)cc3)cc(-c3ccc(OCCCCCCCCCCOc4ccc(-c5cc(-c6ccc(-c7ccccc7)cc6)c(-c6ccc(-n7c(=O)c8cc9c(=O)n([*])c(=O)c9cc8c7=O)cc6)c(-c6ccc(-c7ccccc7)cc6)c5)cc4)cc3)cc2-c2ccc(-c3ccccc3)cc2)cc1,394.15
[*]c1ccc(-c2c(-c3ccc(-c4ccccc4)cc3)cc(-c3ccc(OCCCCCCOc4ccc(-c5cc(-c6ccc(-c7ccccc7)cc6)c(-c6ccc(-n7c(=O)c8cc9c(=O)n([*])c(=O)c9cc8c7=O)cc6)c(-c6ccc(-c7ccccc7)cc6)c5)cc4)cc3)cc2-c2ccc(-c3ccccc3)cc2)cc1,401.65
[*]c1ccc(-c2c(-c3ccccc3)nc3ccc(-c4ccc5nc(-c6ccccc6)c([*])c(-c6ccccc6)c5c4)cc3c2-c2ccccc2)cc1,643.15
[*]c1ccc(-c2c(-c3ccccc3)nc3ccc(Oc4ccc5nc(-c6ccccc6)c([*])c(-c6ccccc6)c5c4)cc3c2-c2ccccc2)cc1,584.15
[*]c1ccc(-c2cc(-c3ccc(OCC(CC)CCCC)cc3)cc(-c3ccc(-c4ccc5c(c4)C(CCCCCC)(CCCCCC)c4cc([*])ccc4-5)cc3)c2-c2ccc(OCC(CC)CCCC)cc2)cc1,383.15
[*]c1ccc(-c2cc(-c3ccccc3)c(/N=C/c3ccc(C=Nc4c(-c5ccccc5)cc([*])cc4-c4ccccc4)cc3)c(-c3ccccc3)c2)cc1,573.15
[*]c1ccc(-c2cc(-c3ccccc3)c3cc(-c4ccc5nc(-c6ccc(C7([*])c8ccccc8C(=O)c8ccccc87)cc6)cc(-c6ccccc6)c5c4)ccc3n2)cc1,690.15
[*]c1ccc(-c2cc(-c3ccccc3)c3cc(-c4ccc5nc([*])cc(-c6ccccc6)c5c4)ccc3n2)cc1,668.15
[*]c1ccc(-c2cc(-c3ccccc3)c3cc(C4(c5ccc6nc(-c7ccc(C8([*])c9ccccc9C(=O)c9ccccc98)cc7)cc(-c7ccccc7)c6c5)c5ccccc5-c5ccccc54)ccc3n2)cc1,658.15
[*]c1ccc(-c2cc(-c3ccccc3)c3cc(C4(c5ccc6nc(-c7ccc(C8([*])c9ccccc9C(=O)c9ccccc98)cc7)cc(-c7ccccc7)c6c5)c5ccccc5C(=O)c5ccccc54)ccc3n2)cc1,663.15
[*]c1ccc(-c2cc(-c3ccccc3)c3cc(Oc4ccc5nc(-c6ccc(C([*])(C(F)(F)F)C(F)(F)F)cc6)cc(-c6ccccc6)c5c4)ccc3n2)cc1,533.15
[*]c1ccc(-c2cc(-c3ccccc3)c3cc(Oc4ccc5nc(-c6ccc(C7([*])c8ccccc8C(=O)c8ccccc87)cc6)cc(-c6ccccc6)c5c4)ccc3n2)cc1,613.15
[*]c1ccc(-c2cc(CCCCCCBr)c([*])s2)s1,324.15
[*]c1ccc(-c2cc(CCCCCCOC(=O)COc3ccccc3)c([*])s2)s1,352.15
[*]c1ccc(-c2cc3ccc4ccccc4c3cc2-c2ccc(N([*])c3ccc(C)cc3)cc2)cc1,399.15
[*]c1ccc(-c2ccc(-c3c(-c4ccccc4)nc4ccc(Oc5ccc6nc(-c7ccccc7)c([*])c(-c7ccccc7)c6c5)cc4c3-c3ccccc3)cc2)cc1,603.15
[*]c1ccc(-c2ccc(-c3cc(-c4ccc(Oc5ccc(-c6cc([*])nc7ccccc67)cc5)cc4)c4ccccc4n3)cc2)cc1,599.15
[*]c1ccc(-c2ccc(-c3cc(-c4ccccc4)c4cc(-c5ccc6nc([*])cc(-c7ccccc7)c6c5)ccc4n3)cc2)cc1,633.15
[*]c1ccc(-c2ccc(-c3cc(-c4ccccc4)c4cc(C5(c6ccc7nc([*])cc(-c8ccccc8)c7c6)c6ccccc6-c6ccccc65)ccc4n3)cc2)cc1,653.15
[*]c1ccc(-c2ccc(-c3cc(-c4ccccc4)c4cc5c(-c6ccccc6)cc([*])nc5cc4n3)cc2)cc1,665.15
[*]c1ccc(-c2ccc(-c3cc(-c4ccccc4)c4cc5nc([*])cc(-c6ccccc6)c5cc4n3)cc2)cc1,656.15
[*]c1ccc(-c2ccc(-c3cc4c5c(c([*])cc6c5c3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C6=O)C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C4=O)s2)s1,347.15
[*]c1ccc(-c2ccc(-c3ccc(-c4cc(-c5ccccc5)c5cc(-c6ccc7nc([*])cc(-c8ccccc8)c7c6)ccc5n4)cc3)cc2)cc1,633.15
[*]c1ccc(-c2ccc(-c3ccc(-c4cc(-c5ccccc5)c5cc(Oc6ccc7nc([*])cc(-c8ccccc8)c7c6)ccc5n4)cc3)cc2)cc1,573.15
[*]c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5cc(-c6ccccc6)c6cc(-c7ccc8nc([*])cc(-c9ccccc9)c8c7)ccc6n5)cc4)cc3)cc2)cc1,628.15
[*]c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5cc(-c6ccccc6)c6cc(Oc7ccc8nc([*])cc(-c9ccccc9)c8c7)ccc6n5)cc4)cc3)cc2)cc1,583.15
[*]c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc([*])n5CCCCCCCCCCCC)s4)s3)s2)s1,327.15
[*]c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc6c(c5)C(=O)N(c5ccc(Cc7ccc(N8C(=O)c9ccc([*])cc9C8=O)cc7)cc5)C6=O)cc4)cc3)cc2)cc1,517.15
[*]c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(N8C(=O)c9ccc([*])cc9C8=O)cc7)cc5)C6=O)cc4)cc3)cc2)cc1,517.15
[*]c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc6c(c5)C(=O)N(c5cccc(N7C(=O)c8ccc([*])cc8C7=O)c5)C6=O)cc4)cc3)cc2)cc1,510.15
[*]c1ccc(-c2ccc(-c3ccc(-c4ccc(N([*])c5ccc(C)cc5)cc4)c4c(C)ccc(C)c34)c3c(C)ccc(C)c23)cc1,421.15
[*]c1ccc(-c2ccc(-c3ccc(-c4ccc([*])n4CCCCCCCCCCCC)s3)s2)s1,325.15
[*]c1ccc(-c2ccc(-c3ccc(-c4ccc([Si](CCCC)(CCCC)[Si]([*])(CCCC)CCCC)s4)s3)s2)s1,272.15
[*]c1ccc(-c2ccc(-c3ccc(-c4ccc([Si]([*])(CCCC)CCCC)s4)s3)s2)s1,274.15
[*]c1ccc(-c2ccc(-c3ccc(-n4c(=O)c5c(C(F)(F)F)c6c(=O)n([*])c(=O)c6c(C(F)(F)F)c5c4=O)cc3)cc2)cc1,637.15
[*]c1ccc(-c2ccc(-c3ccc(-n4c(=O)c5cc6c(=O)n([*])c(=O)c6c(C(F)(F)F)c5c4=O)cc3)cc2)cc1,637.15
[*]c1ccc(-c2ccc(-c3ccc(Oc4ccc(Sc5ccc(Oc6ccc([*])cc6C(F)(F)F)cc5)cc4)c(C(F)(F)F)c3)cc2)cc1,449.65
[*]c1ccc(-c2ccc(-c3ccc([Si](C)(C)[Si]([*])(C)C)s3)s2)s1,318.15
[*]c1ccc(-c2ccc(-c3ccc([Si](CCCC)(CCCC)[Si]([*])(CCCC)CCCC)s3)s2)s1,268.15
[*]c1ccc(-c2ccc(-c3ccc([Si]([*])(C)C)s3)s2)s1,318.15
[*]c1ccc(-c2ccc(-c3ccc([Si]([*])(CCCC)CCCC)s3)s2)s1,303.15
[*]c1ccc(-c2ccc(-c3cnc4cc(-c5ccc6nc([*])cnc6c5)ccc4n3)cc2)cc1,618.65
[*]c1ccc(-c2ccc(-c3cnc4cc(Oc5ccc6nc([*])cnc6c5)ccc4n3)cc2)cc1,663.15
[*]c1ccc(-c2ccc(-c3cnc4ccc(-c5ccc6ncc(-c7ccc([*])cc7)nc6c5)cc4n3)cc2)cc1,578.15
[*]c1ccc(-c2ccc(-c3nc4ccc(-c5ccc6nc([*])c(-c7ccccc7)c(-c7ccccc7)c6c5)cc4c(-c4ccccc4)c3-c3ccccc3)cc2)cc1,693.15
[*]c1ccc(-c2ccc(-c3nc4ccccc4c(-c4ccc(Oc5ccc(-c6c(-c7ccccc7)c([*])nc7ccccc67)cc5)cc4)c3-c3ccccc3)cc2)cc1,618.15
[*]c1ccc(-c2ccc(-c3sc(-c4c(F)c(F)c(-c5cc(CC(CCCCCCCC)CCCCCCCCCC)c([*])s5)c5nsnc45)cc3CC(CCCCCCCC)CCCCCCCCCC)s2)s1,301.15
[*]c1ccc(-c2ccc(-c3sc(-c4ccc([Si](C)(C)[Si](C)(C)[Si](C)(C)[Si](C)(C)[Si](C)(C)[Si](C)(C)[Si](C)(C)[Si](C)(C)c5ccc(-c6cc(CCCCCCCC)c([*])s6)s5)s4)cc3CCCCCCCC)s2)s1,286.15
[*]c1ccc(-c2ccc(-c3sc(-c4ccc([Si](C)(C)[Si](C)(C)[Si](C)(C)[Si](C)(C)c5ccc(-c6cc(CCCCCCCC)c([*])s6)s5)s4)cc3CCCCCCCC)s2)s1,279.15
[*]c1ccc(-c2ccc(-c3sc(-c4ccc([Si](C)(C)[Si](C)(C)c5ccc(-c6cc(CCCCCCCC)c([*])s6)s5)s4)cc3CCCCCCCC)s2)s1,285.15
[*]c1ccc(-c2ccc(-c3sc(-c4ccc([Si](C)(C)c5ccc(-c6cc(CCCCCCCC)c([*])s6)s5)s4)cc3CCCCCCCC)s2)s1,304.15
[*]c1ccc(-c2ccc(-c3sc(-c4ccc([Si](CCCC)(CCCC)[Si](CCCC)(CCCC)c5ccc(-c6cc(CCCCCCCC)c([*])s6)s5)s4)cc3CCCCCCCC)s2)s1,263.15
[*]c1ccc(-c2ccc(-c3sc(-c4ccc([Si](CCCC)(CCCC)c5ccc(-c6cc(CCCCCCCC)c([*])s6)s5)s4)cc3CCCCCCCC)s2)s1,272.15
[*]c1ccc(-c2ccc(-n3c(=O)c4c(C(F)(F)F)c5c(=O)n([*])c(=O)c5c(C(F)(F)F)c4c3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,577.15
[*]c1ccc(-c2ccc(-n3c(=O)c4c(C(F)(F)F)c5c(=O)n([*])c(=O)c5c(C(F)(F)F)c4c3=O)cc2C)c(C)c1,658.15
[*]c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5c(C(F)(F)F)c4c3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,646.15
[*]c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5c(C(F)(F)F)c4c3=O)cc2C)c(C)c1,646.15
[*]c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2F)c(F)c1,671.15
[*]c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2OC)c(OC)c1,601.15
[*]c1ccc(-c2ccc(C(=O)c3ccc4c(c3)C(=O)N(c3ccc(Cc5ccc(N6C(=O)c7ccc(C(=O)c8ccc(-c9ccc(C([*])(C)C)cc9)cc8)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,489.15
[*]c1ccc(-c2ccc(C([*])(C(F)(F)F)C(F)(F)F)cc2)cc1,537.15
[*]c1ccc(-c2ccc(C3([*])CCCCC3)cc2)cc1,560.15
[*]c1ccc(-c2ccc(C3([*])c4ccccc4-c4ccccc43)cc2)cc1,570.15
[*]c1ccc(-c2ccc(N([*])c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2)cc1,482.15
[*]c1ccc(-c2ccc(N([*])c3ccc(C(F)(F)F)cc3)cc2)cc1,498.15
[*]c1ccc(-c2ccc(N([*])c3ccc(C)cc3)cc2)cc1,358.15
[*]c1ccc(-c2ccc(N([*])c3ccc(CCCC)cc3)cc2)cc1,453.15
[*]c1ccc(-c2ccc(N(c3ccc(C)cc3)c3ccc(C(c4ccccc4)c4ccc(N([*])c5ccc(C)cc5)cc4)cc3)cc2)cc1,512.15
[*]c1ccc(-c2ccc(N(c3ccc(OC)cc3)c3ccc4ccc(N([*])c5ccc(OC)cc5)cc4c3)cc2)cc1,505.15
[*]c1ccc(-c2ccc(N(c3ccccc3)c3ccc(-c4ccc(N(c5ccccc5)c5ccc(-c6ccc(-n7c(=O)c8cc9c(=O)n([*])c(=O)c9cc8c7=O)cc6)cc5)cc4)cc3)cc2)cc1,493.15
[*]c1ccc(-c2ccc(N3C(=O)c4c(c(-c5ccccc5)c(-c5ccc(Oc6ccc(-c7c(-c8ccccc8)c8c(c(-c9ccccc9)c7-c7ccccc7)C(=O)N([*])C8=O)cc6)cc5)c(-c5ccccc5)c4-c4ccccc4)C3=O)cc2)cc1,672.15
[*]c1ccc(-c2ccc(N3C(=O)c4cc5c(cc4C3=O)C(C(F)(F)F)(C(F)(F)F)c3cc4c(cc3O5)C(=O)N([*])C4=O)cc2C(F)(F)F)c(C(F)(F)F)c1,693.15
[*]c1ccc(-c2ccc(N3C(=O)c4cc5c(cc4C3=O)C(C(F)(F)F)(C(F)(F)F)c3cc4c(cc3O5)C(=O)N([*])C4=O)cc2OC(C)(F)F)c(OC(C)(F)F)c1,636.15
[*]c1ccc(-c2ccc(N3C(=O)c4cc5c(cc4C3=O)C(C(F)(F)F)(C(F)(F)F)c3cc4c(cc3O5)C(=O)N([*])C4=O)cc2OC(F)(F)F)c(OC(F)(F)F)c1,648.15
[*]c1ccc(-c2ccc(N3C(=O)c4cc5c(cc4C3=O)C(c3ccccc3)(C(F)(F)F)c3cc4c(cc3O5)C(=O)N([*])C4=O)cc2C(F)(F)F)c(C(F)(F)F)c1,673.15
[*]c1ccc(-c2ccc(N3C(=O)c4cc5c(cc4C3=O)C(c3ccccc3)(C(F)(F)F)c3cc4c(cc3O5)C(=O)N([*])C4=O)cc2OC(F)(F)F)c(OC(F)(F)F)c1,673.15
[*]c1ccc(-c2ccc(N3C(=O)c4ccc(C(=O)Oc5c(C)cc(C(C)(C)c6cc(C)c(OC(=O)c7ccc8c(c7)C(=O)N([*])C8=O)c(C)c6)cc5C)cc4C3=O)cc2C)c(C)c1,455.15
[*]c1ccc(-c2ccc(N3C(=O)c4ccc(C(=O)Oc5cc(OC(=O)c6ccc7c(c6)C(=O)N([*])C7=O)ccc5C56CC7CC(CC(C7)C5)C6)cc4C3=O)cc2C)c(C)c1,498.15
[*]c1ccc(-c2ccc(N3C(=O)c4ccc(C(=O)Oc5ccc(C(C)(C)c6ccc(OC(=O)c7ccc8c(c7)C(=O)N([*])C8=O)cc6)cc5)cc4C3=O)cc2C)c(C)c1,439.15
[*]c1ccc(-c2ccc(N3C(=O)c4ccc(C(=O)Oc5ccc(C6(c7ccc(OC(=O)c8ccc9c(c8)C(=O)N([*])C9=O)cc7)C7CC8CC(C7)CC6C8)cc5)cc4C3=O)cc2C)c(C)c1,495.15
[*]c1ccc(-c2ccc(N3C(=O)c4ccc(C(=O)Oc5ccc(C6(c7ccc(OC(=O)c8ccc9c(c8)C(=O)N([*])C9=O)cc7)CC7CC6C6CCCC76)cc5)cc4C3=O)cc2C)c(C)c1,499.15
[*]c1ccc(-c2ccc(N3C(=O)c4ccc(C(=O)Oc5ccc(C6(c7ccc(OC(=O)c8ccc9c(c8)C(=O)N([*])C9=O)cc7)CCC(C(C)(C)C)CC6)cc5)cc4C3=O)cc2C)c(C)c1,490.15
[*]c1ccc(-c2ccc(N3C(=O)c4ccc(C(=O)Oc5ccc(C6(c7ccc(OC(=O)c8ccc9c(c8)C(=O)N([*])C9=O)cc7)CCCCCCCCCCC6)cc5)cc4C3=O)cc2C)c(C)c1,477.15
[*]c1ccc(-c2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2C)c(C)c1,658.15
[*]c1ccc(-c2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N([*])C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2-c2ccc(C)cc2)c(-c2ccc(C)cc2)c1,559.15
[*]c1ccc(-c2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N([*])C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2C#N)c(C#N)c1,604.15
[*]c1ccc(-c2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N([*])C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2C)c(C)c1,598.15
[*]c1ccc(-c2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2C)c(C)c1,598.15
[*]c1ccc(-c2ccc(N3C(=O)c4cccc(-c5ccc6c(c5)C(=O)N([*])C6=O)c4C3=O)cc2C)c(C)c1,645.15
[*]c1ccc(-c2ccc(OCCCC)c(-c3cc([*])ccc3OCCCC)c2)cc1,437.15
[*]c1ccc(-c2ccc(OCCCCCC)c(-c3cc([*])ccc3OCCCCCC)c2)cc1,390.15
[*]c1ccc(-c2ccc(OCCCCCCCC)c(-c3cc([*])ccc3OCCCCCCCC)c2)cc1,360.15
[*]c1ccc(-c2ccc(OCCCCCCCCCC)c(-c3cc([*])ccc3OCCCCCCCCCC)c2)cc1,331.15
[*]c1ccc(-c2ccc(Oc3ccc(-c4ccc(Oc5ccc([*])cc5C(F)(F)F)cc4)cc3)c(C(F)(F)F)c2)cc1,476.65
[*]c1ccc(-c2ccc(Oc3ccc(C(c4ccc(Oc5ccc([*])cc5C(F)(F)F)cc4)(C(F)(F)F)C(F)(F)F)cc3)c(C(F)(F)F)c2)cc1,480.65
[*]c1ccc(-c2ccc(Oc3ccc(C4(c5ccc(Oc6ccc([*])cc6C(F)(F)F)cc5)c5ccccc5-c5ccccc54)cc3)c(C(F)(F)F)c2)cc1,510.15
[*]c1ccc(-c2ccc(Oc3ccc(Sc4ccc(Oc5ccc([*])cc5C(F)(F)F)cc4)cc3)c(C(F)(F)F)c2)cc1,437.65
[*]c1ccc(-c2ccc([Si](C)(C)[Si]([*])(C)C)s2)s1,318.15
[*]c1ccc(-c2ccc([Si](C)(C)c3ccc4c(c3)C(=O)N(c3cccc(Cc5cccc(N6C(=O)c7ccc([Si]([*])(C)C)cc7C6=O)c5)c3)C4=O)cc2)cc1,558.15
[*]c1ccc(-c2ccc([Si](CCCC)(CCCC)[Si]([*])(CCCC)CCCC)s2)s1,253.15
[*]c1ccc(-c2ccc([Si]([*])(C)C)s2)s1,318.15
[*]c1ccc(-c2ccc([Si]([*])(CCCC)CCCC)s2)s1,263.15
[*]c1ccc(-c2ccc3c(c2)C(=O)N(CCCCCCCCCCCCN2C(=O)c4ccc([*])cc4C2=O)C3=O)cc1,359.15
[*]c1ccc(-c2ccc3c(c2)C(=O)N(CCCCCCCCCCCN2C(=O)c4ccc([*])cc4C2=O)C3=O)cc1,362.15
[*]c1ccc(-c2ccc3c(c2)C(=O)N(CCCCCCCCCCN2C(=O)c4ccc([*])cc4C2=O)C3=O)cc1,376.15
[*]c1ccc(-c2ccc3c(c2)C(=O)N(CCCCCCCCCN2C(=O)c4ccc([*])cc4C2=O)C3=O)cc1,377.15
[*]c1ccc(-c2ccc3c(c2)C(=O)N(CCCCCCCCN2C(=O)c4ccc([*])cc4C2=O)C3=O)cc1,393.15
[*]c1ccc(-c2ccc3c(c2)C(=O)N(CCCCCCCN2C(=O)c4ccc([*])cc4C2=O)C3=O)cc1,408.15
[*]c1ccc(-c2ccc3c(c2)C(=O)N(CCCCCCN2C(=O)c4ccc([*])cc4C2=O)C3=O)cc1,414.15
[*]c1ccc(-c2ccc3c(c2)C(CCCCCC)(CCCCCC)c2cc(-c4ccc(-c5cc(-c6ccc(OCCCCCC)cc6)cc([*])c5-c5ccc(OCCCCCC)cc5)cc4)ccc2-3)cc1,391.15
[*]c1ccc(-c2ccc3c(c2)C(CCCCCC)(CCCCCC)c2cc(-c4ccc(-c5cc(-c6ccc(OCCCCCCCCCCCC)cc6)cc([*])c5-c5ccc(OCCCCCCCCCCCC)cc5)cc4)ccc2-3)cc1,352.15
[*]c1ccc(-c2ccc3c(c2)C(CCCCCC)(CCCCCC)c2cc([*])ccc2-3)cc1,379.35
[*]c1ccc(-c2ccc3c(c2)C(CCCCCCBr)(CCCCCCBr)c2cc([*])ccc2-3)cc1,395.15
[*]c1ccc(-c2ccc3c(c2)C(CCCCCCC#N)(CCCCCCC#N)c2cc([*])ccc2-3)cc1,363.15
